order_id,order_date,customer_id,product_id,quantity,unit_price,discount_rate,revenue,cogs,shipping_cost,profit,sales_channel,payment_method,returned_flag
O00797,2024-01-25,C0143,P007,5,579.93,0.05,2754.67,2148.05,8.32,598.3,Store,Card,0
O00798,2025-03-26,C0293,P001,6,424.39,0,2546.34,1694.04,21.56,830.74,Online,Cash,0
O00799,2024-04-10,C0085,P006,3,732.43,0,2197.29,1498.65,14.52,684.12,Store,Bank Transfer,0
O00800,2025-02-17,C0013,P010,6,569.77,0,3418.62,2138.82,18.81,1260.99,Store,Cash,0
O00801,2024-06-23,C0028,P006,5,732.43,0,3662.15,2497.75,20.87,1143.53,Partner,Bank Transfer,0
O00802,2025-01-26,C0049,P011,4,678.3,0.1,2441.88,1757.24,4.5,680.14,Online,Bank Transfer,0
O00803,2024-06-09,C0034,P003,1,478.73,0.05,454.79,373.64,3.1,78.05,Store,Card,0
O00804,2024-02-22,C0347,P001,5,424.39,0,2121.95,1411.7,7.9,702.35,Online,Bank Transfer,0
O00805,2024-04-29,C0307,P011,5,678.3,0,3391.5,2196.55,11.07,1183.88,Store,Card,0
O00806,2024-06-22,C0334,P011,1,678.3,0.05,644.38,439.31,12.34,192.73,Online,Card,0
O00807,2024-01-07,C0305,P012,1,43.97,0.1,39.57,30.59,17.79,-8.81,Partner,Cash,0
O00808,2024-11-22,C0261,P005,3,260.02,0.05,741.06,570.15,11.63,159.28,Online,Cash,0
O00809,2024-03-11,C0023,P001,2,424.39,0,848.78,564.68,13.69,270.41,Partner,Wallet,0
O00810,2024-06-08,C0299,P009,2,691.49,0,1382.98,818.36,11.39,553.23,Store,Wallet,0
O00811,2024-01-05,C0266,P010,6,569.77,0.15,2905.83,2138.82,4.89,762.12,Partner,Card,0
O00812,2024-08-04,C0177,P004,2,933.18,0.15,1586.41,1189.02,20.17,377.22,Store,Cash,0
O00813,2024-12-07,C0244,P012,6,43.97,0.05,250.63,183.54,14.0,53.09,Partner,Wallet,0
O00814,2024-11-11,C0154,P007,3,579.93,0,1739.79,1288.83,4.1,446.86,Online,Bank Transfer,0
O00815,2024-04-22,C0002,P011,2,678.3,0.15,1153.11,878.62,6.61,267.88,Online,Bank Transfer,0
O00816,2025-01-11,C0170,P012,4,43.97,0,175.88,122.36,10.01,43.51,Online,Wallet,0
O00817,2024-01-06,C0038,P006,1,732.43,0.1,659.19,499.55,4.3,155.34,Online,Wallet,0
O00818,2024-01-23,C0016,P004,2,933.18,0,1866.36,1189.02,5.48,671.86,Partner,Cash,0
O00819,2024-06-22,C0284,P004,2,933.18,0,1866.36,1189.02,2.43,674.91,Online,Card,0
O00820,2025-03-01,C0347,P003,4,478.73,0.15,1627.68,1494.56,17.75,115.37,Online,Wallet,0
O00821,2024-08-21,C0123,P006,3,732.43,0.15,1867.7,1498.65,5.43,363.62,Partner,Bank Transfer,0
O00822,2025-03-25,C0034,P002,2,431.8,0,863.6,633.14,17.9,212.56,Store,Wallet,0
O00823,2024-06-11,C0307,P007,6,579.93,0,3479.58,2577.66,20.42,881.5,Partner,Cash,0
O00824,2025-03-13,C0275,P005,2,260.02,0,520.04,380.1,6.94,133.0,Store,Cash,0
O00825,2025-03-11,C0261,P010,4,569.77,0,2279.08,1425.88,16.55,836.65,Partner,Card,0
O00826,2024-03-26,C0261,P007,6,579.93,0.1,3131.62,2577.66,9.49,544.47,Online,Wallet,0
O00827,2024-12-30,C0192,P009,6,691.49,0.05,3941.49,2455.08,16.31,1470.1,Store,Bank Transfer,0
O00828,2024-11-22,C0299,P011,1,678.3,0,678.3,439.31,6.39,232.6,Online,Bank Transfer,0
O00829,2024-04-21,C0157,P007,4,579.93,0.1,2087.75,1718.44,5.14,364.17,Store,Card,0
O00830,2024-03-09,C0044,P005,4,260.02,0.1,936.07,760.2,9.03,166.84,Store,Wallet,0
O00831,2024-08-06,C0231,P008,4,681.31,0.05,2588.98,1968.84,9.35,610.79,Store,Bank Transfer,0
O00832,2024-01-13,C0092,P008,2,681.31,0,1362.62,984.42,14.91,363.29,Online,Wallet,0
O00833,2025-03-07,C0257,P009,5,691.49,0.15,2938.83,2045.9,3.56,889.37,Online,Card,0
O00834,2024-03-01,C0037,P006,1,732.43,0.1,659.19,499.55,6.01,153.63,Store,Wallet,0
O00835,2024-06-03,C0350,P005,2,260.02,0.15,442.03,380.1,14.08,47.85,Partner,Wallet,0
O00836,2024-01-05,C0154,P005,3,260.02,0.05,741.06,570.15,20.92,149.99,Partner,Card,0
O00837,2024-08-29,C0335,P009,2,691.49,0.05,1313.83,818.36,6.55,488.92,Online,Bank Transfer,0
O00838,2024-04-29,C0265,P010,5,569.77,0.05,2706.41,1782.35,16.45,907.61,Online,Wallet,0
O00839,2025-03-09,C0097,P007,6,579.93,0.05,3305.6,2577.66,6.19,721.75,Partner,Card,0
O00840,2024-07-10,C0072,P010,2,569.77,0,1139.54,712.94,20.87,376.42,Store,Wallet,1
O00841,2024-04-25,C0215,P007,6,579.93,0.05,3305.6,2577.66,17.26,710.68,Store,Wallet,0
O00842,2024-10-27,C0012,P010,1,569.77,0,569.77,356.47,5.07,208.23,Store,Bank Transfer,0
O00843,2024-07-14,C0105,P007,1,579.93,0.1,521.94,429.61,9.73,82.6,Store,Bank Transfer,0
O00844,2024-11-23,C0156,P002,2,431.8,0,863.6,633.14,15.5,214.96,Partner,Bank Transfer,0
O00845,2024-01-14,C0096,P004,1,933.18,0.05,886.52,594.51,7.68,284.33,Partner,Card,0
O00846,2024-08-20,C0030,P006,5,732.43,0,3662.15,2497.75,5.44,1158.96,Store,Bank Transfer,0
O00847,2024-03-21,C0057,P003,5,478.73,0.05,2273.97,1868.2,11.57,394.2,Online,Cash,0
O00848,2025-03-21,C0106,P005,4,260.02,0.15,884.07,760.2,15.3,108.57,Partner,Wallet,0
O00849,2024-10-27,C0104,P009,6,691.49,0.15,3526.6,2455.08,11.18,1060.34,Online,Bank Transfer,0
O00850,2024-02-02,C0205,P010,2,569.77,0.1,1025.59,712.94,8.58,304.07,Store,Bank Transfer,0
O00851,2024-08-24,C0295,P001,6,424.39,0,2546.34,1694.04,7.76,844.54,Store,Wallet,0
O00852,2024-12-24,C0153,P007,5,579.93,0,2899.65,2148.05,10.3,741.3,Partner,Bank Transfer,0
O00853,2024-08-22,C0197,P011,2,678.3,0.15,1153.11,878.62,13.37,261.12,Online,Cash,0
O00854,2025-03-29,C0081,P005,6,260.02,0.1,1404.11,1140.3,7.84,255.97,Partner,Cash,0
O00855,2024-09-09,C0211,P009,1,691.49,0,691.49,409.18,3.53,278.78,Store,Bank Transfer,0
O00856,2024-08-18,C0085,P005,2,260.02,0.1,468.04,380.1,2.89,60.88,Partner,Bank Transfer,1
O00857,2024-07-14,C0176,P012,4,43.97,0,175.88,122.36,9.93,35.15,Online,Wallet,1
O00858,2024-12-09,C0238,P008,4,681.31,0,2725.24,1968.84,3.65,752.75,Partner,Bank Transfer,0
O00859,2024-03-12,C0242,P005,2,260.02,0,520.04,380.1,18.77,121.17,Online,Wallet,0
O00860,2024-03-04,C0274,P012,4,43.97,0,175.88,122.36,3.55,49.97,Partner,Wallet,0
O00861,2024-03-19,C0226,P006,2,732.43,0,1464.86,999.1,16.29,449.47,Partner,Cash,0
O00862,2024-08-14,C0025,P011,5,678.3,0.15,2882.78,2196.55,15.25,670.98,Online,Bank Transfer,0
O00863,2024-12-19,C0158,P008,1,681.31,0.1,613.18,492.21,2.09,118.88,Online,Cash,0
O00864,2024-07-10,C0123,P004,1,933.18,0,933.18,594.51,10.43,328.24,Store,Cash,0
O00865,2024-12-14,C0343,P002,2,431.8,0,863.6,633.14,17.94,212.52,Online,Cash,0
O00866,2024-01-23,C0213,P009,1,691.49,0,691.49,409.18,8.45,273.86,Partner,Cash,0
O00867,2024-10-04,C0203,P007,1,579.93,0,579.93,429.61,6.28,144.04,Online,Card,0
O00868,2024-07-24,C0335,P006,1,732.43,0.05,695.81,499.55,6.26,190.0,Partner,Wallet,0
O00869,2024-11-28,C0320,P006,1,732.43,0,732.43,499.55,19.71,213.17,Partner,Bank Transfer,0
O00870,2024-02-22,C0275,P010,2,569.77,0,1139.54,712.94,21.18,405.42,Partner,Bank Transfer,0
O00871,2024-12-13,C0069,P006,2,732.43,0.15,1245.13,999.1,17.23,228.8,Partner,Bank Transfer,0
O00872,2024-02-04,C0172,P001,5,424.39,0.1,1909.75,1411.7,10.98,487.07,Partner,Cash,0
O00873,2024-09-14,C0301,P012,1,43.97,0,43.97,30.59,2.42,10.96,Online,Wallet,0
O00874,2024-05-01,C0220,P004,5,933.18,0,4665.9,2972.55,3.2,1690.15,Store,Cash,0
O00875,2024-03-18,C0193,P004,6,933.18,0,5599.08,3567.06,6.76,2025.26,Store,Wallet,0
O00876,2024-03-09,C0143,P006,6,732.43,0,4394.58,2997.3,12.42,1384.86,Partner,Wallet,0
O00877,2025-01-19,C0013,P004,6,933.18,0,5599.08,3567.06,8.85,2023.17,Online,Cash,0
O00878,2025-02-14,C0114,P010,4,569.77,0.1,2051.17,1425.88,8.43,616.86,Online,Card,0
O00879,2025-03-21,C0252,P002,2,431.8,0,863.6,633.14,14.69,215.77,Online,Cash,0
O00880,2024-02-16,C0089,P010,5,569.77,0,2848.85,1782.35,6.73,1059.77,Partner,Bank Transfer,0
O00881,2024-06-08,C0085,P012,2,43.97,0,87.94,61.18,10.48,16.28,Store,Wallet,0
O00882,2024-10-22,C0230,P011,2,678.3,0,1356.6,878.62,19.25,458.73,Store,Bank Transfer,0
O00883,2024-07-12,C0086,P008,4,681.31,0.05,2588.98,1968.84,12.11,608.03,Online,Bank Transfer,0
O00884,2024-01-11,C0196,P007,1,579.93,0,579.93,429.61,13.9,136.42,Partner,Cash,0
O00885,2024-05-11,C0195,P008,3,681.31,0.05,1941.73,1476.63,7.66,457.44,Store,Card,0
O00886,2024-06-19,C0070,P012,4,43.97,0,175.88,122.36,5.09,48.43,Online,Wallet,0
O00887,2024-09-08,C0208,P007,4,579.93,0.15,1971.76,1718.44,9.46,243.86,Partner,Card,0
O00888,2024-07-28,C0020,P002,4,431.8,0.1,1554.48,1266.28,5.25,282.95,Store,Wallet,0
O00889,2024-09-17,C0251,P011,6,678.3,0,4069.8,2635.86,15.93,1418.01,Store,Cash,0
O00890,2024-05-04,C0245,P001,3,424.39,0.15,1082.19,847.02,16.13,194.07,Online,Wallet,1
O00891,2024-11-05,C0234,P011,2,678.3,0,1356.6,878.62,6.95,471.03,Partner,Cash,0
O00892,2024-01-07,C0060,P002,6,431.8,0.15,2202.18,1899.42,20.34,282.42,Partner,Card,0
O00893,2024-09-22,C0097,P007,2,579.93,0.05,1101.87,859.22,7.06,235.59,Partner,Bank Transfer,0
O00894,2024-10-27,C0158,P012,4,43.97,0.15,149.5,122.36,19.39,7.75,Partner,Wallet,0
O00895,2025-02-20,C0074,P005,6,260.02,0,1560.12,1140.3,20.6,399.22,Store,Card,0
O00896,2024-03-27,C0252,P001,1,424.39,0,424.39,282.34,17.47,124.58,Store,Wallet,0
O00897,2025-01-10,C0221,P003,2,478.73,0,957.46,747.28,5.73,204.45,Store,Cash,0
O00898,2024-09-14,C0057,P008,5,681.31,0,3406.55,2461.05,5.71,939.79,Online,Cash,0
O00899,2024-05-12,C0210,P008,6,681.31,0.1,3679.07,2953.26,4.18,721.63,Online,Wallet,0
O00900,2024-02-13,C0194,P002,3,431.8,0,1295.4,949.71,8.84,336.85,Store,Bank Transfer,0
O00901,2024-12-10,C0052,P001,1,424.39,0,424.39,282.34,17.04,102.54,Online,Card,1
O00902,2024-04-18,C0268,P001,4,424.39,0.1,1527.8,1129.36,12.4,386.04,Store,Bank Transfer,0
O00903,2024-08-30,C0173,P010,4,569.77,0,2279.08,1425.88,9.42,843.78,Store,Cash,0
O00904,2024-07-03,C0341,P007,4,579.93,0.1,2087.75,1718.44,3.14,366.17,Store,Card,0
O00905,2024-01-02,C0234,P012,4,43.97,0.15,149.5,122.36,18.71,8.43,Online,Card,0
O00906,2025-03-20,C0272,P005,6,260.02,0,1560.12,1140.3,9.37,410.45,Partner,Bank Transfer,0
O00907,2024-09-20,C0212,P011,2,678.3,0,1356.6,878.62,21.72,456.26,Store,Card,0
O00908,2024-11-20,C0185,P001,6,424.39,0,2546.34,1694.04,15.56,836.74,Store,Bank Transfer,0
O00909,2025-01-13,C0314,P002,3,431.8,0.05,1230.63,949.71,20.78,260.14,Store,Card,0
O00910,2025-01-10,C0198,P005,5,260.02,0,1300.1,950.25,16.24,333.61,Partner,Card,0
O00911,2024-03-06,C0255,P002,3,431.8,0.15,1101.09,949.71,21.93,129.45,Store,Cash,0
O00912,2024-08-16,C0060,P008,6,681.31,0.1,3679.07,2953.26,6.82,718.99,Partner,Card,0
O00913,2024-02-24,C0223,P012,1,43.97,0,43.97,30.59,20.58,-7.2,Store,Wallet,0
O00914,2024-04-22,C0132,P011,4,678.3,0.15,2306.22,1757.24,4.46,544.52,Partner,Bank Transfer,0
O00915,2024-02-16,C0171,P004,5,933.18,0.1,4199.31,2972.55,3.29,1223.47,Partner,Bank Transfer,0
O00916,2024-11-30,C0329,P009,4,691.49,0,2765.96,1636.72,6.47,1122.77,Online,Card,0
O00917,2024-02-15,C0175,P012,5,43.97,0,219.85,152.95,16.89,50.01,Store,Cash,0
O00918,2025-03-12,C0161,P007,5,579.93,0.15,2464.7,2148.05,2.03,314.62,Partner,Cash,0
O00919,2025-03-09,C0199,P007,3,579.93,0,1739.79,1288.83,17.95,433.01,Online,Cash,0
O00920,2024-02-24,C0203,P001,5,424.39,0.05,2015.85,1411.7,8.32,595.83,Store,Cash,0
O00921,2024-09-12,C0349,P008,2,681.31,0.1,1226.36,984.42,7.67,234.27,Partner,Card,0
O00922,2024-11-02,C0164,P005,5,260.02,0.15,1105.08,950.25,4.47,150.36,Partner,Bank Transfer,0
O00923,2024-11-19,C0111,P008,3,681.31,0.15,1737.34,1476.63,21.33,239.38,Store,Cash,0
O00924,2025-02-27,C0108,P012,2,43.97,0.15,74.75,61.18,16.71,-3.14,Online,Bank Transfer,0
O00925,2025-01-07,C0201,P005,6,260.02,0,1560.12,1140.3,21.82,398.0,Store,Bank Transfer,0
O00926,2024-12-13,C0243,P006,4,732.43,0.05,2783.23,1998.2,3.44,781.59,Store,Cash,0
O00927,2024-12-24,C0281,P007,1,579.93,0,579.93,429.61,8.47,141.85,Online,Wallet,0
O00928,2024-08-22,C0336,P003,5,478.73,0,2393.65,1868.2,10.84,514.61,Online,Cash,0
O00929,2024-04-21,C0101,P012,6,43.97,0,263.82,183.54,9.24,71.04,Online,Cash,0
O00930,2024-07-11,C0219,P011,2,678.3,0,1356.6,878.62,3.92,474.06,Online,Card,0
O00931,2024-03-01,C0264,P011,3,678.3,0.1,1831.41,1317.93,10.68,502.8,Partner,Bank Transfer,0
O00932,2024-05-05,C0018,P002,2,431.8,0.05,820.42,633.14,11.77,175.51,Online,Bank Transfer,0
O00933,2025-02-01,C0344,P011,1,678.3,0.05,644.38,439.31,19.3,185.77,Store,Bank Transfer,0
O00934,2024-07-07,C0006,P002,1,431.8,0,431.8,316.57,4.44,110.79,Partner,Cash,0
O00935,2024-01-12,C0301,P010,5,569.77,0.05,2706.41,1782.35,7.47,916.59,Partner,Cash,0
O00936,2024-07-15,C0248,P011,6,678.3,0.05,3866.31,2635.86,7.97,1222.48,Store,Card,0
O00937,2024-12-31,C0276,P003,4,478.73,0.15,1627.68,1494.56,2.39,130.73,Partner,Bank Transfer,0
O00938,2024-02-02,C0266,P010,5,569.77,0.15,2421.52,1782.35,18.38,620.79,Online,Card,0
O00939,2024-04-02,C0307,P012,2,43.97,0,87.94,61.18,13.09,13.67,Online,Card,0
O00940,2024-03-06,C0295,P004,6,933.18,0,5599.08,3567.06,3.76,2028.26,Online,Card,0
O00941,2024-03-04,C0260,P005,3,260.02,0.1,702.05,570.15,5.43,126.47,Partner,Card,0
O00942,2024-05-07,C0154,P001,5,424.39,0,2121.95,1411.7,15.18,695.07,Partner,Bank Transfer,0
O00943,2024-12-21,C0161,P009,3,691.49,0.1,1867.02,1227.54,12.76,626.72,Online,Card,0
O00944,2024-05-01,C0019,P004,2,933.18,0,1866.36,1189.02,19.12,658.22,Online,Cash,0
O00945,2024-10-29,C0184,P005,2,260.02,0.15,442.03,380.1,14.45,47.48,Store,Wallet,0
O00946,2024-07-14,C0333,P003,4,478.73,0.05,1819.17,1494.56,3.67,320.94,Store,Cash,0
O00947,2024-10-01,C0105,P002,6,431.8,0.15,2202.18,1899.42,7.39,295.37,Partner,Cash,0
O00948,2024-12-31,C0191,P010,6,569.77,0.15,2905.83,2138.82,18.41,748.6,Store,Cash,0
O00949,2024-06-10,C0223,P007,1,579.93,0.1,521.94,429.61,6.95,85.38,Partner,Card,0
O00950,2024-12-16,C0281,P007,1,579.93,0,579.93,429.61,14.8,135.52,Store,Wallet,0
O00951,2024-03-15,C0116,P005,1,260.02,0,260.02,190.05,9.54,60.43,Store,Card,0
O00952,2025-02-04,C0064,P003,5,478.73,0.15,2034.6,1868.2,19.51,146.89,Store,Card,0
O00953,2024-09-27,C0179,P012,5,43.97,0,219.85,152.95,13.03,53.87,Online,Cash,0
O00954,2024-06-11,C0200,P003,3,478.73,0.15,1220.76,1120.92,15.56,84.28,Partner,Bank Transfer,0
O00955,2024-09-01,C0304,P003,3,478.73,0,1436.19,1120.92,15.73,299.54,Partner,Cash,0
O00956,2024-03-14,C0194,P010,6,569.77,0,3418.62,2138.82,3.06,1276.74,Store,Cash,0
O00957,2024-12-13,C0312,P007,6,579.93,0.05,3305.6,2577.66,5.66,722.28,Store,Wallet,0
O00958,2024-05-21,C0220,P009,6,691.49,0,4148.94,2455.08,8.1,1685.76,Store,Bank Transfer,0
O00959,2025-01-29,C0161,P002,6,431.8,0,2590.8,1899.42,3.53,687.85,Online,Cash,0
O00960,2024-10-21,C0030,P002,6,431.8,0,2590.8,1899.42,13.08,678.3,Online,Bank Transfer,0
O00961,2024-12-12,C0261,P012,2,43.97,0.05,83.54,61.18,11.96,10.4,Partner,Card,0
O00962,2024-07-26,C0008,P010,2,569.77,0.15,968.61,712.94,2.15,253.52,Partner,Wallet,0
O00963,2024-05-05,C0339,P009,6,691.49,0.1,3734.05,2455.08,2.85,1276.12,Online,Cash,0
O00964,2024-03-30,C0039,P006,2,732.43,0.1,1318.37,999.1,9.07,290.33,Online,Wallet,1
O00965,2024-02-27,C0174,P011,2,678.3,0.1,1220.94,878.62,19.02,323.3,Store,Wallet,0
O00966,2024-09-04,C0151,P005,2,260.02,0,520.04,380.1,16.76,123.18,Online,Wallet,0
O00967,2024-11-25,C0264,P001,4,424.39,0.1,1527.8,1129.36,18.97,379.47,Online,Bank Transfer,0
O00968,2024-06-17,C0153,P006,1,732.43,0,732.43,499.55,8.99,223.89,Store,Wallet,0
O00969,2024-01-05,C0052,P007,4,579.93,0,2319.72,1718.44,3.69,597.59,Online,Bank Transfer,0
O00970,2024-03-04,C0250,P001,2,424.39,0.15,721.46,564.68,7.0,149.78,Store,Wallet,0
O00971,2024-07-05,C0220,P003,5,478.73,0,2393.65,1868.2,4.17,521.28,Store,Cash,0
O00972,2024-03-12,C0182,P012,4,43.97,0,175.88,122.36,9.18,44.34,Online,Card,0
O00973,2024-04-07,C0146,P001,2,424.39,0.05,806.34,564.68,10.42,231.24,Online,Cash,0
O00974,2024-12-07,C0102,P008,6,681.31,0,4087.86,2953.26,4.38,1130.22,Store,Cash,0
O00975,2024-06-15,C0205,P009,6,691.49,0.15,3526.6,2455.08,18.86,1052.66,Online,Card,0
O00976,2025-02-09,C0011,P003,2,478.73,0,957.46,747.28,12.0,198.18,Online,Card,0
O00977,2024-12-13,C0176,P007,5,579.93,0.15,2464.7,2148.05,2.16,314.49,Store,Bank Transfer,0
O00978,2024-02-12,C0220,P004,5,933.18,0,4665.9,2972.55,16.58,1676.77,Store,Card,0
O00979,2025-03-18,C0135,P012,2,43.97,0.15,74.75,61.18,18.41,-4.84,Partner,Card,0
O00980,2024-12-24,C0258,P010,2,569.77,0,1139.54,712.94,21.85,404.75,Partner,Cash,0
O00981,2024-04-27,C0062,P003,4,478.73,0,1914.92,1494.56,7.48,412.88,Online,Bank Transfer,0
O00982,2024-01-10,C0316,P004,1,933.18,0,933.18,594.51,9.61,329.06,Partner,Cash,0
O00983,2024-04-23,C0173,P007,4,579.93,0,2319.72,1718.44,12.2,589.08,Store,Card,0
O00984,2024-05-17,C0187,P005,3,260.02,0.15,663.05,570.15,10.36,82.54,Online,Cash,0
O00985,2024-01-21,C0001,P001,6,424.39,0.15,2164.39,1694.04,8.43,461.92,Store,Card,0
O00986,2024-08-08,C0095,P005,4,260.02,0,1040.08,760.2,8.69,271.19,Partner,Card,0
O00987,2024-12-15,C0283,P003,3,478.73,0,1436.19,1120.92,16.83,298.44,Partner,Wallet,0
O00988,2024-05-01,C0333,P005,2,260.02,0.1,468.04,380.1,9.68,78.26,Online,Card,0
O00989,2024-01-22,C0301,P011,2,678.3,0,1356.6,878.62,16.09,461.89,Online,Wallet,0
O00990,2024-06-03,C0243,P004,5,933.18,0.15,3966.01,2972.55,5.07,988.39,Store,Wallet,0
O00991,2025-03-25,C0287,P006,3,732.43,0.05,2087.43,1498.65,14.6,574.18,Store,Card,0
O00992,2024-09-04,C0215,P009,5,691.49,0,3457.45,2045.9,5.34,1406.21,Online,Wallet,0
O00993,2024-01-24,C0290,P001,6,424.39,0,2546.34,1694.04,16.81,835.49,Partner,Card,0
O00994,2024-03-25,C0225,P009,4,691.49,0.1,2489.36,1636.72,17.59,835.05,Store,Cash,0
O00995,2024-04-04,C0002,P003,5,478.73,0,2393.65,1868.2,13.84,478.75,Partner,Bank Transfer,1
O00996,2024-09-14,C0269,P005,3,260.02,0,780.06,570.15,7.93,201.98,Online,Cash,0
O00997,2024-04-24,C0024,P009,2,691.49,0,1382.98,818.36,2.78,561.84,Store,Cash,0
O00998,2024-05-18,C0027,P011,2,678.3,0,1356.6,878.62,12.69,449.87,Partner,Wallet,1
O00999,2024-06-15,C0043,P012,5,43.97,0,219.85,152.95,16.44,50.46,Partner,Wallet,0
O01000,2024-06-15,C0030,P011,1,678.3,0,678.3,439.31,6.39,232.6,Online,Wallet,0
O01001,2024-01-09,C0276,P011,5,678.3,0,3391.5,2196.55,16.45,1178.5,Partner,Wallet,0
O01002,2025-03-21,C0321,P011,5,678.3,0.1,3052.35,2196.55,6.12,849.68,Store,Wallet,0
O01003,2024-04-14,C0298,P011,4,678.3,0,2713.2,1757.24,10.92,945.04,Store,Wallet,0
O01004,2024-03-16,C0246,P002,4,431.8,0,1727.2,1266.28,11.19,449.73,Online,Cash,0
O01005,2024-10-18,C0252,P012,2,43.97,0.15,74.75,61.18,7.64,5.93,Online,Bank Transfer,0
O01006,2024-12-17,C0312,P004,1,933.18,0,933.18,594.51,3.44,335.23,Partner,Bank Transfer,0
O01007,2024-02-21,C0270,P003,6,478.73,0,2872.38,2241.84,14.07,616.47,Online,Card,0
O01008,2025-02-27,C0007,P011,1,678.3,0,678.3,439.31,6.97,232.02,Online,Card,0
O01009,2025-02-09,C0005,P002,5,431.8,0.15,1835.15,1582.85,18.37,233.93,Online,Cash,0
O01010,2024-03-12,C0246,P010,4,569.77,0,2279.08,1425.88,8.15,845.05,Online,Card,0
O01011,2024-10-05,C0137,P011,5,678.3,0,3391.5,2196.55,2.42,1171.19,Online,Bank Transfer,1
O01012,2024-03-13,C0001,P004,1,933.18,0,933.18,594.51,10.54,328.13,Partner,Wallet,0
O01013,2024-04-25,C0197,P011,6,678.3,0,4069.8,2635.86,11.84,1422.1,Online,Card,0
O01014,2024-05-24,C0183,P002,5,431.8,0,2159.0,1582.85,4.37,571.78,Online,Card,0
O01015,2024-11-05,C0078,P003,4,478.73,0.1,1723.43,1494.56,8.7,220.17,Store,Cash,0
O01016,2024-12-07,C0155,P010,3,569.77,0,1709.31,1069.41,19.51,620.39,Store,Wallet,0
O01017,2024-05-15,C0040,P001,2,424.39,0.15,721.46,564.68,4.93,151.85,Store,Bank Transfer,0
O01018,2025-02-21,C0035,P002,5,431.8,0.05,2051.05,1582.85,21.19,447.01,Online,Wallet,0
O01019,2024-03-06,C0094,P007,3,579.93,0,1739.79,1288.83,11.88,439.08,Store,Wallet,0
O01020,2024-03-11,C0335,P004,4,933.18,0.05,3546.08,2378.04,12.99,1155.05,Store,Cash,0
O01021,2024-07-15,C0043,P010,6,569.77,0.05,3247.69,2138.82,12.54,1096.33,Partner,Cash,0
O01022,2024-12-25,C0045,P004,3,933.18,0,2799.54,1783.53,6.07,1009.94,Store,Bank Transfer,0
O01023,2024-03-09,C0057,P001,3,424.39,0,1273.17,847.02,18.98,407.17,Online,Wallet,0
O01024,2024-08-23,C0074,P009,4,691.49,0,2765.96,1636.72,6.21,1123.03,Partner,Cash,0
O01025,2024-03-01,C0074,P007,6,579.93,0,3479.58,2577.66,15.92,886.0,Online,Card,0
O01026,2024-12-05,C0298,P002,4,431.8,0.1,1554.48,1266.28,19.41,252.83,Online,Cash,1
O01027,2024-02-09,C0007,P010,4,569.77,0,2279.08,1425.88,17.31,835.89,Online,Wallet,0
O01028,2024-08-28,C0211,P012,3,43.97,0.05,125.31,91.77,17.63,15.91,Store,Card,0
O01029,2024-03-20,C0031,P011,1,678.3,0.1,610.47,439.31,17.02,154.14,Online,Bank Transfer,0
O01030,2025-03-02,C0217,P011,4,678.3,0.1,2441.88,1757.24,16.23,668.41,Partner,Wallet,0
O01031,2024-12-29,C0117,P007,2,579.93,0,1159.86,859.22,21.46,279.18,Online,Cash,0
O01032,2024-07-24,C0317,P001,2,424.39,0.05,806.34,564.68,5.67,235.99,Partner,Card,0
O01033,2025-02-22,C0240,P008,3,681.31,0.15,1737.34,1476.63,14.84,245.87,Online,Card,0
O01034,2025-02-15,C0191,P011,4,678.3,0,2713.2,1757.24,7.4,948.56,Store,Wallet,0
O01035,2024-01-15,C0123,P005,2,260.02,0.1,468.04,380.1,4.13,83.81,Online,Wallet,0
O01036,2024-04-06,C0283,P004,6,933.18,0,5599.08,3567.06,6.81,2025.21,Partner,Card,0
O01037,2024-10-15,C0248,P001,1,424.39,0,424.39,282.34,3.86,138.19,Store,Wallet,0
O01038,2024-07-22,C0257,P004,3,933.18,0.05,2659.56,1783.53,16.51,859.52,Partner,Card,0
O01039,2024-06-18,C0209,P012,5,43.97,0,219.85,152.95,12.04,54.86,Online,Bank Transfer,0
O01040,2024-09-01,C0301,P001,3,424.39,0,1273.17,847.02,5.03,421.12,Partner,Card,0
O01041,2025-01-02,C0119,P004,6,933.18,0.15,4759.22,3567.06,4.82,1187.34,Partner,Wallet,0
O01042,2024-08-17,C0068,P006,3,732.43,0,2197.29,1498.65,14.47,684.17,Online,Bank Transfer,0
O01043,2024-05-02,C0107,P010,5,569.77,0,2848.85,1782.35,21.16,1045.34,Store,Card,0
O01044,2025-02-16,C0008,P003,3,478.73,0.1,1292.57,1120.92,19.35,152.3,Online,Bank Transfer,0
O01045,2024-02-18,C0233,P006,2,732.43,0,1464.86,999.1,5.23,460.53,Store,Wallet,0
O01046,2024-02-15,C0037,P003,6,478.73,0.05,2728.76,2241.84,7.16,479.76,Store,Bank Transfer,0
O01047,2024-11-28,C0072,P002,5,431.8,0.05,2051.05,1582.85,2.79,465.41,Store,Bank Transfer,0
O01048,2025-03-14,C0318,P011,2,678.3,0.05,1288.77,878.62,9.33,400.82,Store,Wallet,0
O01049,2024-02-12,C0350,P007,5,579.93,0.05,2754.67,2148.05,7.26,599.36,Partner,Card,0
O01050,2024-11-13,C0330,P001,6,424.39,0,2546.34,1694.04,15.99,836.31,Online,Card,0
O01051,2024-05-28,C0193,P003,5,478.73,0.05,2273.97,1868.2,19.08,386.69,Store,Card,0
